"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 24, 2017","776.66","787.53","789.07","774.90","5.84M","-0.89%"
"Aug 23, 2017","783.60","775.08","785.83","769.28","3.84M","1.41%"
"Aug 22, 2017","772.70","778.62","782.53","770.72","4.40M","-0.28%"
"Aug 21, 2017","774.86","781.10","784.64","772.80","3.50M","-0.70%"
"Aug 18, 2017","780.30","774.66","781.49","769.28","3.66M","0.53%"
"Aug 17, 2017","776.19","777.13","791.32","773.25","7.30M","0.06%"
"Aug 16, 2017","775.70","778.62","780.60","767.82","6.27M","-0.44%"
"Aug 14, 2017","779.14","773.17","784.81","773.17","6.20M","1.73%"
"Aug 11, 2017","765.87","768.19","782.58","759.30","7.84M","-2.40%"
"Aug 10, 2017","784.74","789.05","795.78","781.57","4.70M","-0.90%"
"Aug 09, 2017","791.89","793.23","802.39","785.06","4.82M","-0.23%"
"Aug 08, 2017","793.75","801.40","802.91","785.95","5.06M","-0.85%"
"Aug 07, 2017","800.59","808.14","808.14","798.70","4.40M","-0.36%"
"Aug 04, 2017","803.46","823.69","823.69","799.97","8.57M","-1.69%"
"Aug 03, 2017","817.30","805.79","824.63","800.93","9.09M","1.28%"
"Aug 02, 2017","806.95","797.44","810.17","796.50","9.59M","1.60%"
"Aug 01, 2017","794.27","803.76","803.76","788.28","5.68M","-0.72%"
"Jul 31, 2017","800.02","793.45","801.80","790.51","7.65M","1.30%"
"Jul 28, 2017","789.74","788.15","795.44","781.59","6.61M","-0.02%"
"Jul 27, 2017","789.91","806.36","808.09","786.72","8.50M","-1.72%"
"Jul 26, 2017","803.76","794.57","807.30","793.03","10.13M","1.29%"
"Jul 25, 2017","793.55","804.72","804.85","791.30","9.26M","-0.81%"
"Jul 24, 2017","800.04","792.49","804.82","785.06","20.04M","1.91%"
"Jul 21, 2017","785.06","767.72","788.38","765.22","44.83M","3.67%"
"Jul 20, 2017","757.27","762.65","767.72","754.70","6.29M","-0.26%"
"Jul 19, 2017","759.28","749.20","761.78","749.20","5.44M","0.86%"
"Jul 18, 2017","752.81","766.14","768.61","748.41","9.06M","-2.05%"
"Jul 17, 2017","768.59","761.28","772.48","761.28","8.65M","1.17%"
"Jul 14, 2017","759.67","752.86","760.79","750.66","9.47M","0.77%"
"Jul 13, 2017","753.90","747.29","755.34","746.00","10.62M","0.73%"
"Jul 12, 2017","748.46","742.66","755.34","741.72","7.89M","1.12%"
"Jul 11, 2017","740.16","743.45","745.14","736.52","9.69M","0.10%"
"Jul 10, 2017","739.42","757.82","767.72","737.56","1.65M","0.12%"
"Jul 07, 2017","738.57","714.73","741.84","713.24","16.54M","3.37%"
"Jul 06, 2017","714.50","717.55","718.19","712.25","6.27M","-0.01%"
"Jul 05, 2017","714.55","708.01","716.93","705.31","12.56M","1.46%"
"Jul 04, 2017","704.30","688.47","706.85","687.98","8.68M","2.96%"
"Jul 03, 2017","684.04","687.58","690.80","679.06","4.24M","0.08%"
"Jun 30, 2017","683.52","689.46","689.66","681.07","3.61M","-0.91%"
"Jun 29, 2017","689.81","693.43","698.38","688.52","5.95M","-0.41%"
"Jun 28, 2017","692.68","713.21","713.21","691.22","7.18M","-2.69%"
"Jun 27, 2017","711.83","709.28","714.73","705.81","15.04M","0.09%"
"Jun 23, 2017","711.18","711.26","714.23","708.58","14.37M","0.22%"
"Jun 22, 2017","709.60","708.01","715.91","707.15","10.21M","0.75%"
"Jun 21, 2017","704.32","697.29","707.30","695.53","9.23M","0.68%"
"Jun 20, 2017","699.54","697.88","704.37","697.12","4.68M","0.22%"
"Jun 19, 2017","698.01","688.57","701.25","688.57","7.03M","1.47%"
"Jun 16, 2017","687.88","688.03","691.35","678.22","15.10M","0.35%"
"Jun 15, 2017","685.48","673.61","690.95","673.17","13.06M","1.95%"
"Jun 14, 2017","672.38","651.77","673.61","651.77","24.43M","3.28%"
"Jun 13, 2017","651.00","654.10","657.27","649.34","2.78M","-0.39%"
"Jun 12, 2017","653.53","657.05","658.63","652.32","3.89M","-1.22%"
"Jun 09, 2017","661.58","666.23","670.12","659.25","6.39M","0.30%"
"Jun 08, 2017","659.60","663.71","666.09","657.79","3.65M","-0.54%"
"Jun 07, 2017","663.21","649.44","664.70","648.35","5.17M","1.99%"
"Jun 06, 2017","650.24","660.71","660.71","649.34","4.43M","-1.24%"
"Jun 05, 2017","658.43","656.90","664.20","651.75","5.00M","0.35%"
"Jun 02, 2017","656.16","661.23","663.06","652.32","5.30M","-0.26%"
"Jun 01, 2017","657.89","660.09","663.71","655.29","4.40M","-0.93%"
"May 31, 2017","664.06","677.08","677.55","661.63","7.58M","-1.37%"
"May 30, 2017","673.29","671.58","675.94","667.92","4.46M","0.18%"
"May 29, 2017","672.08","662.22","676.31","661.53","11.09M","1.47%"
"May 26, 2017","662.37","645.85","665.89","643.90","9.89M","2.68%"
"May 25, 2017","645.11","643.90","650.04","642.14","11.96M","0.37%"
"May 24, 2017","642.76","647.61","650.68","641.47","6.61M","-0.60%"
"May 23, 2017","646.65","656.63","658.68","644.89","4.26M","-1.40%"
"May 22, 2017","655.86","657.02","660.54","651.43","4.06M","0.40%"
"May 19, 2017","653.23","660.24","661.58","648.85","5.91M","-0.64%"
"May 18, 2017","657.44","663.83","668.66","655.83","4.52M","-1.90%"
"May 17, 2017","670.20","670.15","676.56","667.55","4.54M","-0.24%"
"May 16, 2017","671.78","666.71","681.99","664.20","5.84M","0.91%"
"May 15, 2017","665.74","671.83","671.83","660.49","3.11M","-0.47%"
"May 12, 2017","668.88","673.64","675.60","665.71","3.47M","-0.67%"
"May 11, 2017","673.39","675.65","678.44","669.48","6.36M","0.03%"
"May 10, 2017","673.17","661.13","675.40","659.08","10.57M","2.16%"
"May 09, 2017","658.93","655.78","660.56","653.93","9.74M","0.68%"
"May 08, 2017","654.50","658.76","663.46","652.99","7.41M","-0.52%"
"May 05, 2017","657.89","674.41","677.26","656.28","7.20M","-2.19%"
"May 04, 2017","672.60","681.04","683.32","670.67","6.63M","-0.89%"
"May 03, 2017","678.62","681.99","683.89","676.09","4.38M","-0.03%"
"May 02, 2017","678.84","694.42","694.42","676.74","8.58M","-1.77%"
"Apr 28, 2017","691.05","698.26","703.48","688.97","5.47M","-1.01%"
"Apr 27, 2017","698.13","701.85","705.39","694.52","5.80M","-0.49%"
"Apr 26, 2017","701.57","710.76","713.26","694.71","7.74M","-1.14%"
"Apr 25, 2017","709.67","723.15","726.98","706.35","16.97M","1.09%"
"Apr 24, 2017","702.05","697.91","710.76","693.53","11.77M","1.06%"
"Apr 21, 2017","694.67","683.77","703.83","682.80","13.95M","2.41%"
"Apr 20, 2017","678.34","683.03","686.89","675.65","3.87M","0.05%"
"Apr 19, 2017","677.97","678.07","684.78","672.40","5.34M","-0.10%"
"Apr 18, 2017","678.67","693.40","698.38","677.08","7.39M","-1.56%"
"Apr 17, 2017","689.39","676.09","691.22","676.09","5.46M","1.98%"
"Apr 13, 2017","675.99","670.64","680.25","667.35","5.87M","0.80%"
"Apr 12, 2017","670.64","684.91","686.72","669.23","12.67M","-1.34%"
"Apr 11, 2017","679.73","687.41","693.65","678.62","14.88M","-0.65%"
"Apr 10, 2017","684.19","698.38","705.76","682.18","14.20M","-1.80%"
"Apr 07, 2017","696.70","703.98","710.27","694.69","14.71M","-2.22%"
"Apr 06, 2017","712.50","697.88","717.65","694.52","23.36M","1.66%"
"Apr 05, 2017","700.86","691.05","702.34","683.57","18.61M","2.94%"
"Apr 03, 2017","680.87","664.70","683.77","662.25","20.72M","4.07%"
"Mar 31, 2017","654.25","627.06","662.54","627.06","20.95M","3.95%"
"Mar 30, 2017","629.36","621.61","631.39","620.62","12.86M","1.11%"
"Mar 29, 2017","622.43","619.97","624.08","610.88","8.73M","0.88%"
"Mar 28, 2017","617.03","623.09","626.07","615.22","10.02M","-0.43%"
"Mar 27, 2017","619.68","629.58","633.37","617.74","14.98M","-2.77%"
"Mar 24, 2017","637.33","631.07","639.93","628.27","7.51M","1.06%"
"Mar 23, 2017","630.67","625.64","632.78","623.09","5.45M","1.08%"
"Mar 22, 2017","623.94","620.12","627.01","617.42","9.36M","-0.32%"
"Mar 21, 2017","625.97","635.08","635.92","623.74","10.43M","-1.33%"
"Mar 20, 2017","634.39","646.87","646.99","633.17","5.94M","-1.53%"
"Mar 17, 2017","644.24","647.86","653.78","642.93","10.49M","0.23%"
"Mar 16, 2017","642.73","648.85","649.05","640.73","7.35M","-0.56%"
"Mar 15, 2017","646.35","639.46","651.97","639.14","11.13M","1.20%"
"Mar 14, 2017","638.70","653.18","653.31","636.59","12.81M","0.61%"
"Mar 10, 2017","634.81","639.07","641.92","624.68","11.44M","-0.40%"
"Mar 09, 2017","637.33","638.94","642.91","634.73","14.35M","-0.35%"
"Mar 08, 2017","639.54","647.71","647.71","637.01","20.00M","-1.05%"
"Mar 07, 2017","646.35","653.23","657.27","641.99","19.42M","-0.03%"
"Mar 06, 2017","646.55","628.54","649.84","626.68","30.79M","3.72%"
"Mar 03, 2017","623.37","614.95","637.85","614.95","38.91M","1.76%"
"Mar 02, 2017","612.57","613.14","621.46","607.76","8.34M","0.18%"
"Mar 01, 2017","611.45","614.23","616.36","609.23","11.25M","-0.29%"
"Feb 28, 2017","613.21","610.22","618.14","608.48","16.67M","-0.07%"
"Feb 27, 2017","613.63","589.66","622.50","589.59","38.50M","4.75%"
"Feb 23, 2017","585.82","601.10","605.26","584.14","28.73M","-2.05%"
"Feb 22, 2017","598.08","541.37","600.14","540.87","58.76M","10.96%"
"Feb 21, 2017","538.99","532.55","540.35","531.49","6.55M","1.19%"
"Feb 20, 2017","532.65","530.25","534.36","528.24","5.38M","-0.01%"
"Feb 17, 2017","532.70","528.24","534.04","524.26","6.85M","0.75%"
"Feb 16, 2017","528.74","521.33","529.70","521.33","9.07M","1.54%"
"Feb 15, 2017","520.71","521.51","523.79","517.72","7.03M","0.14%"
"Feb 14, 2017","519.97","512.64","521.51","510.11","8.42M","1.94%"
"Feb 13, 2017","510.09","511.65","512.15","506.20","3.95M","-0.03%"
"Feb 10, 2017","510.24","512.64","512.91","507.96","5.78M","-0.25%"
"Feb 09, 2017","511.53","509.17","512.15","508.58","4.55M","0.74%"
"Feb 08, 2017","507.76","510.61","514.25","506.20","7.49M","-0.56%"
"Feb 07, 2017","510.61","516.11","516.28","508.78","4.57M","-1.03%"
"Feb 06, 2017","515.93","513.63","517.54","511.18","4.61M","0.77%"
"Feb 03, 2017","511.97","518.09","520.29","510.21","6.10M","-0.94%"
"Feb 02, 2017","516.85","520.07","520.47","514.25","4.20M","-0.59%"
"Feb 01, 2017","519.90","518.14","520.52","512.74","5.22M","0.43%"
"Jan 31, 2017","517.69","518.51","521.95","515.27","6.98M","0.04%"
"Jan 30, 2017","517.49","507.66","518.31","507.59","7.24M","1.92%"
"Jan 27, 2017","507.74","505.33","509.62","504.72","10.09M","0.77%"
"Jan 25, 2017","503.87","511.15","511.50","503.30","11.01M","-0.97%"
"Jan 24, 2017","508.83","503.73","509.57","503.73","4.35M","1.12%"
"Jan 23, 2017","503.18","506.10","510.66","501.64","6.33M","-0.96%"
"Jan 20, 2017","508.08","512.12","513.85","507.14","4.05M","-0.77%"
"Jan 19, 2017","512.00","512.71","517.74","510.66","7.05M","0.11%"
"Jan 18, 2017","511.43","516.40","519.08","509.55","7.32M","-0.84%"
"Jan 17, 2017","515.74","527.50","528.99","514.37","18.11M","-3.25%"
"Jan 16, 2017","533.07","539.86","541.84","531.93","5.54M","-1.30%"
"Jan 13, 2017","540.08","537.18","543.60","537.18","3.34M","0.66%"
"Jan 12, 2017","536.56","538.40","540.06","534.83","2.02M","-0.25%"
"Jan 11, 2017","537.93","542.36","542.71","536.91","5.30M","-0.35%"
"Jan 10, 2017","539.81","534.93","542.06","534.93","5.24M","1.13%"
"Jan 09, 2017","533.79","533.44","537.90","530.47","2.41M","0.26%"
"Jan 06, 2017","532.43","532.06","537.41","531.51","3.62M","-0.23%"
"Jan 05, 2017","533.64","530.47","534.88","529.36","4.03M","0.96%"
"Jan 04, 2017","528.56","541.32","541.37","527.15","4.80M","-2.04%"
"Jan 03, 2017","539.59","539.81","543.35","535.47","2.97M","0.40%"
"Jan 02, 2017","537.46","536.91","539.88","531.14","3.28M","0.25%"
"Dec 30, 2016","536.12","527.40","537.41","526.56","7.25M","1.59%"
"Dec 29, 2016","527.72","520.07","529.38","519.82","4.05M","1.50%"
"Dec 28, 2016","519.92","528.94","529.75","518.63","4.45M","-1.41%"
"Dec 27, 2016","527.35","519.01","528.54","518.58","8.05M","1.65%"
"Dec 26, 2016","518.81","522.22","528.00","517.42","7.07M","-0.93%"
"Dec 23, 2016","523.69","521.06","529.46","521.06","4.74M","0.38%"
"Dec 22, 2016","521.73","524.03","526.34","520.54","13.33M","-0.93%"
"Dec 21, 2016","526.63","525.07","528.64","523.64","9.40M","0.51%"
"Dec 20, 2016","523.98","522.40","525.52","521.63","5.39M","-0.44%"
"Dec 19, 2016","526.29","522.55","528.47","522.22","6.93M","0.51%"
"Dec 16, 2016","523.61","521.06","526.01","521.06","6.90M","0.40%"
"Dec 15, 2016","521.53","521.26","528.79","519.40","8.92M","-0.62%"
"Dec 14, 2016","524.78","515.02","527.23","514.23","11.14M","1.90%"
"Dec 13, 2016","515.02","509.17","515.61","508.95","4.78M","1.23%"
"Dec 12, 2016","508.78","505.46","515.96","505.46","4.16M","-0.17%"
"Dec 09, 2016","509.64","506.20","511.08","505.36","3.80M","0.87%"
"Dec 08, 2016","505.24","497.81","506.10","497.46","4.04M","2.09%"
"Dec 07, 2016","494.88","497.29","499.07","493.50","2.28M","-0.60%"
"Dec 06, 2016","497.88","493.32","498.55","492.63","3.10M","1.14%"
"Dec 05, 2016","492.26","492.83","495.16","488.62","1.84M","-0.09%"
"Dec 02, 2016","492.70","493.27","497.78","491.24","5.76M","-0.30%"
"Dec 01, 2016","494.19","495.31","502.73","492.83","5.83M","0.78%"
"Nov 30, 2016","490.38","495.28","495.28","488.69","12.74M","-0.77%"
"Nov 29, 2016","494.17","489.86","497.43","489.39","4.56M","1.12%"
"Nov 28, 2016","488.69","491.84","495.60","487.43","3.84M","-0.71%"
"Nov 25, 2016","492.18","490.35","493.27","487.55","4.82M","0.64%"
"Nov 24, 2016","489.04","498.05","498.05","486.49","8.73M","-2.15%"
"Nov 23, 2016","499.76","497.78","500.51","495.08","6.05M","0.75%"
"Nov 22, 2016","496.02","494.17","499.17","491.99","8.14M","1.00%"
"Nov 21, 2016","491.09","489.14","492.11","486.98","6.11M","0.40%"
"Nov 18, 2016","489.11","487.88","491.69","486.39","8.38M","1.00%"
"Nov 17, 2016","484.28","488.37","494.39","482.63","5.83M","-0.89%"
"Nov 16, 2016","488.64","492.83","493.72","485.75","7.64M","0.12%"
"Nov 15, 2016","488.07","493.57","495.31","485.18","6.69M","-1.63%"
"Nov 11, 2016","496.17","494.24","503.97","492.88","6.82M","-0.86%"
"Nov 10, 2016","500.46","504.52","509.64","498.77","4.51M","0.58%"
"Nov 09, 2016","497.58","470.54","499.76","460.63","9.99M","0.11%"
"Nov 08, 2016","497.04","498.13","498.13","494.46","6.20M","0.24%"
"Nov 07, 2016","495.87","502.24","503.50","494.83","4.39M","-0.44%"
"Nov 04, 2016","498.05","505.33","508.63","495.31","5.32M","-1.80%"
"Nov 03, 2016","507.17","507.12","512.52","505.51","3.37M","0.02%"
"Nov 02, 2016","507.07","515.61","516.53","505.71","3.25M","-2.59%"
"Nov 01, 2016","520.57","520.71","523.02","518.78","4.72M","-0.02%"
"Oct 30, 2016","520.66","524.40","524.40","518.24","731.21K","-0.36%"
"Oct 28, 2016","522.52","520.07","524.03","517.00","3.75M","0.59%"
"Oct 27, 2016","519.43","520.62","522.00","516.80","5.93M","-0.51%"
"Oct 26, 2016","522.08","523.07","524.75","521.11","5.05M","-0.64%"
"Oct 25, 2016","525.44","527.50","527.62","522.15","3.53M","-0.23%"
"Oct 24, 2016","526.66","529.98","531.96","525.35","4.85M","-0.08%"
"Oct 21, 2016","527.10","543.35","543.35","524.23","20.13M","-2.15%"
"Oct 20, 2016","538.67","541.84","543.84","536.94","4.67M","0.02%"
"Oct 19, 2016","538.57","537.13","542.21","535.62","7.88M","0.58%"
"Oct 18, 2016","535.47","528.00","536.29","526.04","5.11M","1.93%"
"Oct 17, 2016","525.35","534.93","535.33","524.40","4.54M","-1.58%"
